8690 26233
2733 2188 -994
6016 5745 -630
2364 4732 682
1395 2139 -173
654 365 -550
4134 7898 -858
577 1367 -290
177 3337 41
1772 4674 -499
4329 2675 -836
2540 1358 -722
1945 4379 -6
861 8292 657
5218 6802 891
5845 2439 -628
1678 7611 665
4565 6306 770
7377 5424 904
6577 1038 -722
131 4456 -982
53 8126 376
3658 2294 -944
703 2243 -33
2735 6732 -535
843 5630 82
594 6179 -485
4185 573 -393
4486 1404 -675
7590 5019 -154
7555 7457 -334
4453 3592 -13
3044 6024 -63
6898 6192 -539
1728 8285 221
5700 3300 271
1882 2902 -532
7282 1839 -278
7044 2737 588
2016 476 140
4649 1847 853
624 2361 416
7890 7363 530
8444 2113 400
3711 6077 -357
4514 8172 971
2803 6623 -987
4819 5221 220
4852 8357 -14
1743 3948 607
6826 6151 233
5617 7303 -873
4106 959 -544
4289 5958 -585
1142 2785 -704
1260 2747 -741
2516 7589 -431
8662 6704 -542
7803 2621 -77
6231 1713 -756
1671 7002 425
5025 7167 -537
5293 3573 459
7129 8464 -981
4718 7888 89
2539 6621 -54
7080 6806 534
2556 8098 -752
881 1110 -761
1347 3763 803
6948 3220 915
5983 7809 -261
893 6233 753
6922 7231 -312
4631 5786 -552
949 3844 103
3512 8060 -88
8208 6018 -776
6046 8450 -887
3007 3051 -65
2893 2761 251
5377 2100 151
5261 7877 910
6704 7329 484
3918 8236 971
7277 8143 -307
8242 617 -480
172 3599 828
1355 8438 -469
8459 1396 -58
6979 6615 -720
4968 5485 909
4775 7095 182
8130 7991 -121
4653 3639 -147
4138 126 294
4950 3699 -597
3738 4933 -60
1177 5152 905
3406 804 156
5536 650 -122
1143 1310 -330
7038 7276 -25
2534 899 368
5994 3886 250
5362 4895 580
4516 2931 49
3548 5420 190
4952 5123 449
5966 3793 -972
6201 8586 747
7968 3156 97
4911 4956 438
4053 4777 204
3822 5488 -920
7867 3189 -86
2774 7582 -248
217 7148 -409
223 8393 -88
1044 7197 -590
847 7473 -178
2050 8123 56
886 6338 -683
7066 3321 479
4856 6353 -750
6947 4591 734
7079 4532 -788
1855 522 -724
4703 3752 -466
2396 5557 300
6795 1104 631
8200 4325 -679
3740 6960 927
2238 7005 780
6311 1609 352
2916 5939 754
6749 572 -584
4329 7480 826
815 4629 -596
932 6957 770
1178 3946 282
7902 5664 -359
3210 7788 115
6484 2911 -793
7622 3285 645
7895 6509 -291
5022 2256 994
1601 1561 -523
2867 1340 391
493 1499 742
8118 6429 -911
3773 3599 19
7219 7884 367
6304 3618 -545
6137 8386 68
831 5527 740
1617 3610 -804
5957 4600 -963
3486 6803 -472
6987 4813 -671
556 7548 -353
6605 7590 484
8441 4954 608
3033 2307 848
3714 2463 -985
4284 6463 595
2801 3773 -189
5806 5359 -687
3315 1089 587
544 3317 727
4503 2886 730
5690 6809 -31
1699 4503 -319
13 4766 607
6006 3948 -832
800 7074 720
5433 2162 -710
5392 4019 267
5617 1729 385
2850 5970 -172
7692 1736 110
1295 823 229
7933 6964 753
3341 7043 -62
935 1376 959
2133 3559 699
6600 7186 -870
3092 1139 -200
1012 1605 -575
841 2218 224
7729 2703 775
5485 5128 -794
8510 2856 -724
4264 1556 -181
753 4607 -772
1294 7041 79
2267 5660 -893
5776 7447 -568
5691 6655 687
8132 992 -952
5549 2208 364
4022 1085 -749
4545 8066 852
2933 6198 153
3286 583 852
661 4764 -704
7824 7697 643
3413 2511 -4
3963 5106 -461
1310 6949 -490
3354 4105 -259
6464 7543 -236
572 7716 -742
4205 1281 557
4876 2173 199
2841 4341 -327
4672 2268 -611
1175 2301 -988
7449 3719 243
1530 5512 -6
2751 3004 -501
6995 4177 -843
2050 3127 -473
7136 5932 45
7861 3847 775
4205 4022 -209
8688 6923 -886
7440 2387 -746
517 5284 -200
8429 5896 779
1394 5901 486
6555 2605 292
4319 8482 -343
8340 661 -718
5069 1 197
5993 7069 -990
1512 483 867
958 682 -102
3500 7504 98
6632 4402 -284
5881 3299 579
4431 7925 -755
5642 3631 -671
3297 3475 -567
5941 4743 -375
5449 6548 -689
6755 1912 -600
4499 5546 -561
3768 6728 -931
7145 7218 -272
3633 4217 909
321 1963 -219
8156 3991 929
1509 253 -508
397 2185 -420
1619 2618 255
8511 3780 -157
5632 2901 513
371 2384 673
625 7641 -418
4527 7700 102
5677 1377 272
8547 8454 -36
6695 5699 -769
6417 4286 709
237 4202 -432
7598 651 -461
483 1302 -696
4566 6075 -253
7706 5837 343
5682 1899 941
5039 7976 696
6217 3100 -300
4080 2626 669
2603 5481 47
355 8353 -855
5690 5902 876
1550 3387 -805
4843 18 269
3818 8500 969
1466 4431 -827
4175 6477 -68
402 3945 421
6933 6919 752
4990 2920 -844
7802 215 -565
2096 5304 -943
8491 3073 971
251 7411 773
6266 2369 316
2771 3828 -149
3893 5890 307
5513 1909 -512
1094 1193 51
2562 6634 -617
1954 6489 -963
1519 8611 231
7791 7175 760
759 5905 523
1676 2100 832
6753 4001 -872
6458 4464 -945
746 6999 13
411 250 -202
1129 1261 325
1522 1251 -494
264 1634 -396
376 4667 -958
6636 3362 196
2363 6587 374
2085 6680 464
5554 5868 -224
4041 2998 563
3184 2814 241
4323 6061 -775
4687 833 118
2606 4009 433
3484 2866 -913
5363 5888 572
5900 5983 -851
7994 7141 886
2135 499 -472
7650 1142 638
1975 4277 407
6717 3080 896
6116 3562 -279
1971 1475 -605
3104 1064 678
3673 1554 682
4320 2441 54
1241 1380 227
3933 8633 -474
890 649 481
225 2789 601
5716 4962 -321
2604 7090 -548
7514 7146 -30
5492 6315 239
4577 2381 979
4857 2333 -780
8498 3462 -551
7305 7048 -897
4171 4896 -206
668 1075 671
6984 8327 -970
2422 8046 116
1783 8174 -408
3338 5879 -511
8676 970 357
7799 3456 118
6768 1355 -237
8175 1148 -525
3798 6643 -979
1334 3566 828
2435 2257 -554
379 6895 805
7461 4192 -763
1389 4121 -465
7020 2774 849
1425 4763 650
698 4030 230
958 4846 -960
400 6117 284
4375 1314 -162
6338 5499 -361
1732 1385 -630
5231 4939 -599
1043 2753 -249
4612 3646 -353
6838 6148 -929
1092 5549 794
3201 6017 904
7570 4840 -927
6329 193 152
281 3085 -772
6706 1550 -17
6945 741 10
711 4841 159
4480 4778 891
2498 6778 -744
306 3211 463
5095 3601 -286
7738 2183 -640
6014 5412 674
5954 7876 -657
4445 1613 -919
4931 3632 662
5230 7480 371
4474 2526 -701
664 6441 -733
483 2012 -635
2094 8037 443
7194 806 245
6016 8174 706
1800 7851 126
5771 823 835
1843 5347 651
3383 992 981
2915 1097 -537
5164 5613 705
2178 1814 -884
4401 5260 225
4441 1470 733
3007 7375 65
7899 4670 987
4799 8266 -181
6530 8020 986
860 2660 733
7197 845 424
928 6807 -560
6148 6529 -69
5722 4207 -644
5430 8298 -589
6377 6428 -627
3556 8346 -769
2469 4421 945
4580 3809 -705
6155 8079 -180
781 2600 890
861 7883 -768
5750 5815 -557
5441 6665 -367
4937 6911 -180
2110 5290 -94
7427 3056 -934
1041 1094 -935
2769 5864 765
1512 6772 133
2569 8446 139
1243 2827 -855
1826 173 -752
6852 8568 -914
1290 6821 125
8018 7844 -391
2065 3074 -931
7956 7212 -421
883 8456 -432
8387 4110 -892
5273 877 827
6002 2373 -728
1485 7235 -805
7239 6071 166
3528 1089 -738
2524 1822 871
1640 5864 555
8456 2946 34
3793 5102 -34
1634 6794 -542
1633 2222 -986
8413 4188 258
7286 54 -134
3172 2668 602
5655 2484 -906
6862 5712 734
4929 7237 971
1324 3476 -290
8233 6709 510
3560 6939 -584
4811 6310 -713
2531 6682 228
1215 2894 521
859 2239 511
7832 4120 707
6732 1007 -394
56 331 466
6747 7999 -845
8388 7215 -402
1832 7077 333
3626 1898 462
1086 446 -856
8259 7737 -195
969 6061 -299
3808 3052 -156
8384 2773 -633
3299 143 -411
6061 2514 -789
4889 5351 -711
5695 2560 -377
4165 2381 -371
4146 6471 -229
5117 7606 -978
5720 5681 240
6433 5401 998
4261 3013 -932
2515 737 603
6012 7232 -208
7195 2055 -866
2034 7969 291
183 8517 466
6678 7841 -830
570 5018 713
1343 4410 288
7412 7422 453
5021 2665 142
3523 759 -147
488 1318 -144
4520 6339 -974
1933 6909 566
3934 1226 -720
2248 8583 -852
6133 4454 945
3495 6835 347
8363 2143 -667
7062 363 247
234 4356 109
6987 6322 940
811 6468 58
7888 4824 815
6468 2971 13
6572 8026 -461
1295 7799 -228
1094 3994 -650
5208 4955 38
95 1406 -309
7830 1637 -319
4493 4780 998
6192 7456 539
5973 219 -711
242 7523 132
7422 4758 167
4636 6154 -117
4031 4378 -323
6974 5926 796
7087 7127 -358
5804 2888 788
5219 7816 -858
8054 8595 -684
4096 6467 100
333 2957 -583
3237 7542 132
8257 615 823
4472 2372 617
8262 2908 956
3331 1951 359
3473 5788 96
5506 4847 308
4980 783 -294
278 717 811
2520 2637 63
4594 1743 -24
159 3667 14
4062 180 -919
5493 7980 -776
5269 7351 -540
6316 6800 -407
1255 3014 963
6287 7804 586
3054 5873 -261
1662 1404 -469
5962 4216 -807
5566 3502 793
1129 3188 502
6800 5321 -459
6855 4416 373
5892 1945 710
2169 3367 -613
1780 5222 -676
6434 4786 929
463 3063 393
524 4227 -216
3243 235 -683
1258 7627 53
1718 2598 654
6986 6979 -439
6930 8413 361
2083 3485 -622
4809 3914 -65
2150 2895 779
2812 7975 -402
2940 16 137
8567 4894 -44
4737 5958 419
5867 2809 26
3279 7195 -926
7375 7614 -230
7912 4515 449
4624 7239 -563
5414 6746 -638
2611 1599 191
6270 8455 878
7208 2087 128
5987 7714 731
4237 3609 263
6439 616 -988
2388 4204 -940
4474 6617 148
1915 3493 -444
3362 4966 -487
3730 1118 160
8500 3768 -74
6996 4182 -75
2793 7576 849
4845 3675 618
7607 7555 237
5970 4595 -126
7879 5377 -24
7964 3583 -72
5013 5008 -457
4415 2158 -606
1121 786 -560
8266 3352 -256
2162 888 -937
4262 3738 854
1940 2839 641
7213 8557 94
1752 1143 943
7012 5554 -176
340 8046 77
5468 7676 -689
7365 2713 602
5898 5256 888
3066 4966 926
4323 535 -534
6566 5699 -731
6792 3148 299
7419 4053 97
5039 5193 152
6760 6087 -686
8577 3461 -838
192 6356 -907
3176 1668 -878
3053 5267 -229
6714 2396 -646
1141 1998 -64
3266 1057 -943
7964 7933 -812
7247 45 482
1925 4122 -432
7062 6474 492
2842 1349 -966
4523 5847 -787
5112 134 849
2033 7103 -216
3785 2289 995
7770 7888 -584
1977 2025 72
7861 7581 13
8286 1105 -808
3175 1238 866
8627 88 779
3499 8575 532
1338 1021 -224
5134 1843 -453
4952 5786 -90
8203 7217 -178
6876 461 -608
7832 3431 839
940 8263 -228
7459 3152 -560
1658 1785 299
824 4624 206
4382 6768 -893
1626 8644 -168
4232 4482 96
3241 2378 184
3721 7090 -105
4171 2934 598
1355 1367 313
7720 4464 -99
2075 6013 27
1484 7874 -976
1986 709 -239
5164 384 -409
3424 3677 767
3638 1476 -541
1029 1266 314
1237 4386 -740
4802 6791 334
3544 5029 -752
6115 7540 559
7778 717 640
7043 5683 390
6398 7855 -961
8011 141 869
1460 6695 313
1165 7713 146
6050 7961 -971
913 352 640
4010 4858 -647
5049 2667 -178
8502 4149 -281
3649 169 538
91 7307 275
4735 6058 606
5253 8378 -364
1054 7163 693
2686 3218 591
8281 8660 -830
1837 7620 -251
2246 4670 -53
7483 2990 890
4363 7956 -122
5098 4612 -983
6182 5280 475
1803 8483 958
7370 4569 91
8298 1 -628
5114 5739 4
5175 5154 920
755 6835 29
7052 5232 602
3753 6645 -493
6683 1595 45
543 7683 -461
6873 3328 -407
4713 1801 -633
7770 6957 -503
2531 7039 124
3568 3416 292
7419 5102 -605
2061 1130 -596
1353 7963 657
7675 4929 167
1392 6497 285
4234 8247 609
3728 3339 -547
2254 1587 850
3187 3861 -726
3689 1611 240
2875 5177 587
4914 8532 950
1295 1701 -769
8497 5992 -900
6083 2762 -37
8474 500 -258
7169 4853 -659
1171 8407 -640
3435 6906 -863
5074 4972 198
2283 5551 41
427 5838 -451
715 6573 884
6564 8070 205
1070 5054 38
3827 4547 977
723 1948 84
167 3285 -61
596 1777 -337
4387 6390 628
5422 3224 947
777 8320 -280
1375 5287 25
4381 2636 303
7647 2651 -522
6927 6461 133
2801 1936 516
7346 5641 974
6474 7227 780
154 3785 -134
5368 8353 314
5702 6647 -909
527 1567 111
5261 4219 -537
8411 6669 664
3552 4037 -98
5584 1370 -977
1730 8632 -279
741 36 236
3589 3404 -404
1461 6334 597
6222 1521 251
2468 5874 832
8061 5066 -627
8678 3894 -65
1450 1201 582
3393 5323 -834
1844 3759 613
6831 8464 585
1263 2694 -895
7347 5939 239
1434 1653 -526
2192 5891 383
883 230 -865
2638 6381 744
8577 7634 -506
1449 3329 -978
8175 5087 468
6566 6133 64
7658 6280 50
2985 2502 210
2184 3056 -763
6770 7953 -857
4578 1699 -372
7603 6735 771
3434 5989 407
5740 5474 385
1570 6741 368
3940 6742 988
3445 5894 58
7757 8134 499
1286 5121 225
7635 1920 -128
7960 381 854
452 8652 -554
5505 1963 349
331 7793 -329
1863 880 -597
2991 4146 378
1744 3853 -777
2684 244 65
1050 1431 -76
558 3733 932
7112 830 -403
6612 2254 -793
7413 4433 759
4091 1805 -135
7460 7122 -908
8158 7528 518
2187 8345 178
53 88 -119
5979 5295 -320
7293 4234 536
1653 6300 -208
6597 8412 -685
1878 6601 -80
4861 1703 763
6140 5495 610
8360 2844 -395
1344 93 472
6770 6204 -967
4008 4605 462
4564 794 333
792 3956 706
4731 6520 111
4830 182 -281
1407 5312 116
5003 6090 325
1898 6786 -529
1019 6109 -110
6117 4849 888
735 5647 -75
4242 6218 -144
2400 3866 554
6596 6797 512
3441 4661 354
8506 7181 670
4655 1387 873
1112 8031 15
6771 4812 222
677 3708 -849
7515 1939 101
6289 1367 -203
4738 2390 698
2002 4677 417
8533 4642 118
5309 1379 842
3847 8312 683
4024 1717 -983
8168 4489 -11
3711 5252 -178
7969 2911 731
2156 2234 225
5354 3631 -904
3179 1152 588
1735 1569 -543
6018 6400 901
1569 7056 -660
5218 2688 767
6842 612 771
6457 6894 -211
1348 802 823
3787 8542 -321
1875 4116 613
4278 4976 -574
392 8191 708
5116 4354 -338
4833 5246 -466
3571 7633 -217
2707 2949 803
6586 8559 -563
7946 1898 526
7270 626 587
205 1546 -4
4684 3092 617
357 6921 -648
1210 1554 -192
4529 1907 -801
5709 8496 211
5428 74 -913
2818 5673 -676
1990 1494 37
714 7075 481
7761 4900 -532
2398 6297 248
1928 7387 416
997 270 -923
1689 8123 220
4249 5985 259
7121 6496 -821
7800 5471 225
3192 541 519
3920 1416 -817
1727 1387 -754
6436 615 623
616 5592 672
3131 7645 -558
6777 3108 -834
7452 7492 -732
5651 7715 -680
7842 7099 229
1967 3613 951
3543 576 -222
8263 4810 81
5336 4574 520
6968 3710 -11
5662 3685 -55
1732 4737 368
1090 2014 -282
3827 7161 -327
3047 5001 704
5 699 -384
2481 2091 -43
2308 6427 230
4013 7682 -566
5580 4492 472
773 223 -742
3231 2710 347
5542 3065 -644
6428 7614 714
4446 7790 776
2907 7297 -97
7550 4343 454
1448 488 174
6955 5630 -115
2141 6107 741
7870 5577 759
3829 6057 -641
535 8053 -746
2267 1922 850
480 7429 810
2545 3162 561
4503 6746 365
5705 8358 -634
1474 2457 918
3969 1672 -971
6614 7585 47
616 6865 -669
2720 6849 -331
6841 1419 324
3719 1871 -897
4347 536 -181
2570 540 -855
7954 3327 -749
8620 7126 840
8459 3246 -707
1975 1817 -112
8422 6482 150
5234 3037 925
3780 8560 24
4135 3389 -802
3578 5161 -493
6869 3358 -353
931 4254 -773
32 7710 292
5835 2897 898
618 5651 174
2234 2831 457
5633 4315 -480
1205 6674 952
1846 2387 -133
3513 4762 227
4315 1906 -749
7360 5020 -14
6510 3350 -332
4708 6052 113
7019 6391 792
7741 4259 352
8090 1639 -594
2182 5365 315
6448 872 722
3514 579 -823
7388 8200 -710
8034 3659 116
1552 3416 -845
8280 6969 -485
4064 6080 93
5014 4121 -353
4415 7983 -222
6935 5429 549
1946 2756 -991
2247 6707 -459
2029 6799 50
5097 2334 914
3358 5676 -56
8625 6751 121
3139 5119 -155
3565 3500 -549
4775 3956 123
2069 1215 -61
3096 7735 323
4937 4367 941
6021 1729 339
7361 1838 687
1227 759 -977
2599 2302 -731
8295 569 -31
3167 505 -662
7536 1523 244
7067 2664 213
6496 2419 -391
7421 2645 -471
1170 2938 35
809 3153 950
6785 8631 -427
6290 7328 759
8297 8213 580
3576 2424 -840
4555 4992 1000
1169 8367 386
3665 6476 41
3082 4022 341
249 3716 -389
6384 2758 662
3364 1447 528
1585 7074 808
6773 8155 -457
696 5628 778
6440 4870 -86
7096 3097 849
5623 3761 85
3943 3399 -840
7114 2411 567
4532 3368 12
3408 3004 573
1905 940 -418
684 2477 290
4271 2043 308
8275 2704 -802
2677 8025 -585
1774 1690 237
5762 4367 305
7795 5401 861
2995 6274 -243
428 141 251
2950 8382 239
6662 8345 920
3405 4078 -703
6398 6844 -558
1960 7183 745
4563 584 59
4117 7687 830
3684 135 -502
7264 8047 673
3909 2501 -501
6549 3794 517
4218 2913 52
6064 7731 -544
371 2467 -224
7455 687 351
968 720 -776
6608 7954 -824
7482 1389 -438
6961 8082 646
5377 2072 -954
5419 7945 740
1314 302 -18
7141 6718 965
8028 4156 -949
7839 7709 476
7179 8031 -596
1551 5340 696
2878 3068 593
4791 2182 -174
4363 2964 -406
6933 8652 -553
2613 5586 311
7314 6861 905
6724 8400 803
4251 2977 -80
3129 546 942
7924 8565 -596
527 1222 849
6080 2038 991
6607 3852 -81
5089 3125 -216
826 3458 882
6210 4401 -938
2571 3979 -429
2446 5609 765
1731 6805 -531
2007 7488 205
5498 5301 -478
2068 2787 598
2040 1025 69
6697 3271 498
712 5685 572
2008 1358 770
4560 2243 334
5448 4385 -622
2294 8369 256
5807 354 834
2585 7455 704
4414 5402 -729
7465 1349 -300
1486 2288 -539
5508 8645 -667
3409 4861 -794
3134 4919 94
2334 3140 -616
8629 139 717
5471 2161 478
4716 4959 379
4578 1383 336
935 8204 502
713 4270 104
4378 2792 -31
7941 5460 -296
1547 2324 -387
5847 8116 -893
5425 1719 -954
4424 5637 -849
4960 1010 -676
2594 5201 -936
1264 7650 -796
229 4650 194
4795 832 473
4399 7233 -548
468 1699 11
6844 3380 -930
1568 5336 302
8132 7005 -944
4241 8685 801
7719 8519 448
4174 1423 732
3011 4715 788
7330 2053 290
2842 3922 -479
2424 6627 -574
7533 4451 -75
1837 5942 -371
829 412 -878
5105 6339 -702
1681 4083 -687
880 2277 -744
1887 2712 -567
1453 111 -771
4534 4214 40
6103 5624 -485
7069 8057 275
1891 236 795
729 7931 826
3292 1727 -672
1245 4069 666
5148 5187 -369
4243 4634 825
6520 3291 -164
2031 8154 232
1164 5016 -264
6563 5578 219
1675 752 -267
8036 7108 -477
2052 3971 71
4230 572 525
1760 2772 -403
1684 8041 33
5069 2216 580
8546 2853 253
7603 696 811
6580 377 -472
1309 6015 536
3475 6539 -443
4491 2794 -6
2825 6091 887
5653 6453 -741
3771 8361 354
6899 7445 465
5020 3693 -546
1744 2438 -815
48 4008 -217
8663 1496 -559
631 8436 791
2411 1394 737
5170 7243 -45
3214 5767 -742
3072 5238 -674
3287 2726 816
7834 1823 721
1995 985 -846
7886 3199 -290
4666 384 -71
4110 8490 137
447 2624 305
710 1742 -946
1249 6245 -352
8212 6566 -602
4278 2799 401
4824 5067 464
4202 5252 -748
4215 1359 -744
4357 642 292
6109 7075 492
1188 5245 -810
4275 3114 194
3848 2900 582
1957 2478 748
2656 1351 -663
6559 2067 -293
1070 6691 990
1478 7869 -254
925 1382 -476
1828 3574 -432
7174 5506 -71
680 4233 989
2923 7261 576
2593 3359 295
8156 2668 -192
1829 5055 978
8437 7666 -131
4741 8229 948
5014 5118 -71
227 6330 -78
3007 4238 -658
5217 2956 279
3827 942 -506
7747 8333 -705
5935 597 513
2080 6838 -256
2248 937 -11
6775 1585 -347
7189 7540 -89
6738 557 -925
3919 1286 -858
3883 5652 -738
69 6876 -694
2515 7577 651
4381 5509 483
2220 6051 -129
1180 5921 771
7294 928 -696
7668 4517 71
4210 8361 -101
6905 353 613
1410 6920 542
3555 4230 -609
3817 7080 -531
5123 6292 -310
3376 6047 -303
2460 987 785
625 7685 -792
1303 5556 -893
8312 5358 85
5431 6670 237
308 2021 -486
6366 4079 988
8539 6744 -468
1498 5233 -894
7558 7750 124
7984 5338 -869
204 6880 77
6683 4050 439
2601 7711 -356
4510 6090 317
5353 4605 885
4080 1046 729
3351 3590 225
5741 5685 -773
4391 4819 -796
3474 2707 -247
2568 2592 -242
995 3019 -645
5535 8681 -283
6290 6577 74
4634 4572 206
3771 1943 627
4082 6794 886
3146 8349 -692
3406 2909 259
4553 7477 743
7849 5549 -601
3584 1879 -586
4572 3739 -869
374 7044 913
8020 4849 -31
1779 8266 219
3968 7697 -644
6009 1982 -887
3406 1118 844
5173 4371 989
8068 7213 -200
8418 4617 312
3776 1033 643
2279 1491 508
5908 6971 705
4290 8438 -130
8628 6191 -198
7659 2556 -440
3866 5797 371
8249 5128 -904
8448 2774 353
6989 1079 769
2897 4818 348
7163 1168 253
6084 881 -306
915 1848 791
5121 1299 -399
2930 2878 88
7461 5913 471
5867 3125 -38
6528 80 712
2699 1148 -499
5299 8362 -699
4941 7657 -470
4031 5388 110
7255 1387 -763
1462 4566 172
2970 4718 -375
2679 201 -609
1961 3915 -508
3031 1245 165
293 7170 -872
4126 6517 380
5043 1843 -367
5455 5128 699
3549 6954 -603
2772 614 172
6127 5593 -992
7933 5987 -871
6247 5489 828
99 3258 -970
2035 4674 -833
1064 1115 787
7849 5878 145
2561 8024 -92
6145 5625 309
5414 3400 145
2535 6883 -502
2241 2605 -456
4543 2580 -158
3758 160 500
7951 1689 312
8578 443 220
5709 8562 -120
7597 7007 -381
6077 6027 716
4059 198 -674
1836 5659 170
8091 6466 169
1688 180 922
3039 7197 -119
2259 4485 -567
1181 35 -960
1932 5904 123
7503 3484 -755
2380 2018 -79
5164 4897 -22
6900 8394 927
8043 8128 -817
8087 4736 589
2457 7586 943
428 6140 331
1812 2256 -659
214 5061 -769
1807 7671 -203
3368 31 924
3064 4201 -786
7032 5091 534
5652 6442 10
820 3618 173
4200 6965 -801
3853 5136 135
326 796 249
7007 1756 718
7840 1645 -802
3645 7400 441
2417 6820 360
6770 6719 868
2783 2778 -351
3450 986 -871
1618 2819 -176
627 2100 -804
2376 8139 -688
3280 5248 949
388 420 -502
1345 4977 -278
758 7859 -366
4147 7271 -291
4349 2732 -316
536 6020 -845
4561 415 662
3558 3226 467
3296 297 -668
44 955 372
3068 5359 -821
8168 2199 85
2291 6507 203
772 3807 115
4507 4027 694
7288 5197 -671
5098 3318 -581
5577 673 255
3463 8474 -89
1715 1513 791
61 6047 -92
7630 6257 16
6572 2726 -986
1642 1916 -457
3423 1381 213
7556 8638 257
997 5058 -579
1574 366 238
2595 6943 -622
5484 2206 -859
8666 4126 68
4682 7192 492
2639 6931 -642
7636 827 814
7604 8478 -866
7333 991 345
168 7126 -815
7219 6467 -915
2136 8252 600
688 2111 345
6118 4034 -422
7583 2797 684
7383 1719 -53
2177 1629 799
5180 479 -259
6422 8523 -700
7236 1645 -308
8581 7815 461
8675 5390 -588
1487 8013 931
1783 2792 775
4667 7625 37
3078 4597 -592
710 7857 -970
234 5419 -685
4676 1186 485
356 5605 94
7752 2703 360
7331 2582 710
4147 2063 272
6872 7636 401
1663 2501 -475
6976 2294 -755
3162 3498 -166
8625 1744 917
1104 4862 115
5317 748 -553
7709 1009 6
7361 4872 534
8427 175 -893
3506 4370 752
3048 7980 341
3112 6388 -379
1381 6565 -806
1944 7978 -85
5444 5788 -157
8527 5999 -831
249 7163 -689
8375 5228 317
6955 2273 -410
5180 2822 442
2112 2288 502
3462 269 -771
8372 535 817
1937 8218 886
5904 3127 -779
2912 6592 -293
1463 7163 -250
3191 1289 994
6958 5324 181
7652 2693 393
6288 2524 -977
6525 3111 740
8377 5177 550
3540 8111 -249
5512 7119 -454
5046 6463 29
6129 1690 549
6828 7385 215
4920 8594 661
4541 4748 -200
4745 7680 -97
2022 8392 -971
5510 4343 -795
1603 3333 -252
6335 1210 527
746 1713 -959
6739 927 329
4372 261 300
7184 1539 -608
3086 56 658
471 5281 971
6790 6701 714
4491 7527 81
6839 2818 788
1187 3979 -303
6203 2501 -17
4665 6413 -362
2690 1491 526
4193 7651 -666
7557 558 -233
2402 2585 592
5223 6159 102
6246 2783 -418
5763 7417 408
5959 6356 290
7526 2651 -391
4381 252 181
1803 181 -56
6730 6736 699
995 119 -839
1384 4245 -553
2202 3305 -376
7670 2996 -375
2735 3740 -204
4171 414 360
7118 3702 348
1628 6286 917
6366 2635 230
6487 6973 528
5371 8558 -186
5686 2923 -97
7681 3321 -329
6294 3713 -986
2636 1664 -151
1282 6225 -706
1425 928 539
5241 4269 -557
8279 2805 906
3755 5790 961
6951 4874 510
3191 2120 -325
5244 1991 223
6699 5714 728
992 2013 126
7977 5346 -384
7452 4443 195
3763 4133 271
1789 3662 593
1653 3499 -365
8498 742 753
2920 7232 -730
555 3277 -840
2725 5170 -844
4929 8122 805
6713 5564 559
8326 3576 670
3835 7035 -664
3092 1529 -308
1407 2016 -598
8223 5686 -22
8517 1296 -486
4409 4104 638
2350 5946 973
3153 1289 -786
2454 5529 -769
7685 89 909
640 3309 91
2128 5007 -360
2982 4328 133
7071 5564 451
641 7215 879
339 4816 -940
8229 5841 -251
4455 7203 399
2415 3553 -795
7355 3951 802
639 4337 -30
849 1592 -650
5818 6427 70
2461 1548 -589
8395 8316 236
2103 4994 709
3923 770 -588
6073 5542 -375
875 7093 -881
5141 4043 946
8165 8028 178
6097 964 71
4749 4559 749
5587 4753 876
7486 5003 621
3325 4476 -869
5238 6826 -111
5163 7079 206
1889 2198 324
6375 3484 -835
698 8272 -91
1985 1891 473
3577 4517 -205
849 5758 672
5574 7402 -999
1929 6845 -651
899 3628 -902
3656 2496 578
4034 2182 -315
6981 4117 -277
232 6573 103
1820 3106 -627
4101 7501 663
3879 7151 734
4975 8629 73
3728 3460 176
2948 7759 -790
4435 5315 -858
7992 3758 110
5700 8450 85
4337 6606 -83
6589 5055 451
407 4727 -570
8507 3554 558
3092 8331 -679
6541 5594 -914
7484 7421 -385
7356 2269 -284
2878 5673 -281
751 927 992
5655 7697 -661
6220 1455 -98
2138 4938 686
7983 1223 473
7537 554 -567
1990 2169 -548
194 5130 -42
4996 7973 -941
7287 4623 809
525 4045 -535
7928 2185 282
6996 1226 -674
2313 5552 442
2924 8231 -274
2217 328 -764
3237 5295 -664
6113 358 778
1309 2038 915
6270 1589 440
6346 1011 -13
4389 109 -918
8689 7834 -790
6572 8432 -924
1078 3918 381
4734 1753 -229
7148 2403 -792
5900 8301 508
7382 2232 272
5682 1825 793
8147 4001 343
7645 104 893
4127 770 737
7141 5226 -476
2532 8603 -397
4432 1316 -487
6269 3092 -693
174 3297 -790
6903 276 -533
1984 3324 -14
5905 1719 -493
7525 7834 -726
6030 2532 156
5762 1030 395
3336 2323 -172
3860 6343 547
4424 5792 904
486 8173 -339
5941 8546 -351
5646 4112 834
6875 2424 -769
6732 6105 -94
4996 7446 -502
3495 439 -991
2129 7449 -49
5490 6810 854
4964 7938 -47
4927 7000 -983
7634 313 793
3667 6758 899
2984 2562 391
416 6437 84
5834 4680 -800
3011 2872 241
4382 1643 284
1932 1033 693
2545 7786 206
2306 801 -334
8610 694 -209
1211 3671 667
4876 3309 -709
203 5088 890
4063 8615 -810
5076 5886 660
1127 5136 191
4512 2494 -536
444 1122 568
471 6298 821
1539 2175 357
