18
967 1786
52 673 561
34 528 490
803 502 296
63 164 309
119 108 554
675 216 105
744 241 81
670 77 292
509 141 425
70 326 749
525 243 571
611 535 634
189 685 417
186 147 849
726 373 305
778 622 721
718 107 252
468 753 95
524 165 794
266 140 736
721 264 309
370 493 872
126 471 76
312 242 322
754 697 812
784 544 975
340 732 316
401 179 768
16 174 699
327 374 502
278 469 447
247 467 914
671 358 49
786 512 980
180 805 575
554 250 581
212 644 195
516 90 71
366 88 790
729 498 795
381 737 957
342 643 598
54 787 244
364 67 765
774 41 360
347 413 315
675 251 470
505 125 20
214 6 36
242 784 911
335 742 146
425 330 156
96 322 288
159 519 500
257 128 928
43 13 757
729 745 244
772 129 992
630 629 220
741 174 754
754 596 206
502 86 718
506 402 1
474 23 81
125 116 736
573 692 370
736 33 791
236 727 412
789 307 448
152 82 720
697 641 14
60 673 302
331 265 598
554 147 506
512 252 959
683 695 28
351 347 512
756 26 559
72 94 845
207 675 114
358 661 576
446 747 311
450 678 864
637 328 744
442 284 390
691 83 373
95 620 323
178 480 93
114 480 618
81 225 229
455 140 442
359 540 212
594 485 637
604 301 234
272 329 721
550 119 373
806 647 70
789 375 889
28 237 923
179 734 439
610 271 704
430 350 76
791 540 373
361 706 314
198 460 264
150 346 379
111 204 515
345 638 3
543 352 2
310 586 388
647 495 397
462 377 496
283 675 456
19 789 444
521 647 885
679 343 596
73 709 2
281 304 664
17 544 219
101 277 227
66 258 449
159 273 669
528 443 513
48 93 27
405 653 895
639 552 718
182 441 47
273 177 558
769 179 148
684 699 994
584 266 988
667 183 66
765 287 841
40 209 409
466 655 23
788 628 131
135 84 702
76 443 788
104 223 32
631 371 526
739 413 109
618 287 878
296 699 119
151 136 560
795 587 291
160 722 723
653 332 679
46 585 859
338 802 397
15 518 207
653 159 644
96 157 222
390 808 679
374 697 957
563 379 612
94 367 23
686 603 922
732 594 328
273 442 495
777 495 661
732 137 69
42 740 402
730 585 787
620 717 964
104 695 877
194 446 12
110 186 863
346 186 563
703 447 67
527 194 720
735 531 53
801 64 691
41 508 726
129 731 742
756 782 965
517 494 292
754 22 639
231 545 816
720 626 174
25 84 841
39 353 265
201 698 673
243 640 645
10 238 404
575 680 582
637 518 865
14 474 241
425 169 127
77 318 285
149 618 188
214 563 468
144 139 931
337 646 579
529 411 740
757 651 834
803 682 84
801 9 285
704 787 827
326 721 965
670 676 972
213 403 899
355 5 102
468 758 797
653 808 289
787 283 453
347 654 526
640 281 55
220 760 397
491 588 962
548 768 545
291 635 190
138 724 701
534 783 349
18 623 205
234 214 261
499 734 278
16 354 998
464 181 520
41 100 356
570 768 716
630 173 200
546 306 743
237 551 324
432 314 775
316 626 950
280 137 636
321 555 243
424 734 238
586 810 1
351 82 814
354 595 419
696 55 896
652 487 279
137 748 382
315 101 983
145 49 106
765 203 466
599 104 255
79 33 437
346 792 765
665 788 255
738 598 568
127 611 965
391 405 22
592 670 750
166 710 927
65 647 217
568 467 146
792 576 337
685 75 5
508 313 233
314 208 703
116 544 950
801 22 671
363 63 351
534 239 635
373 719 842
417 706 122
167 775 956
652 91 286
49 596 257
25 164 883
809 709 362
197 79 616
38 750 256
12 322 503
102 160 959
96 313 218
213 235 251
46 61 729
83 72 595
17 738 413
600 210 109
154 645 17
199 66 422
108 720 781
417 474 818
44 115 73
550 327 105
766 410 790
1 590 685
409 396 928
270 308 567
544 659 867
293 60 575
390 415 597
13 130 436
426 711 843
368 808 10
100 174 554
334 494 755
640 572 398
603 376 192
17 624 525
364 274 691
329 383 858
527 9 116
196 32 663
148 382 80
529 399 943
761 548 58
640 719 748
510 573 815
463 723 749
390 276 52
462 161 412
659 302 980
744 280 615
473 304 581
441 721 289
531 99 959
559 640 277
637 600 882
556 395 833
387 231 820
140 375 914
206 729 942
653 632 493
178 720 123
117 467 107
58 341 251
581 84 205
512 698 347
463 370 14
444 575 893
401 536 349
393 668 789
191 222 840
799 353 115
613 397 23
587 132 79
261 733 868
703 332 673
540 646 238
732 629 880
671 670 20
39 549 636
668 414 949
58 671 536
262 406 60
669 177 837
214 421 577
672 421 586
453 748 209
690 196 507
347 111 789
769 571 200
609 791 119
408 528 117
798 736 53
36 440 610
398 581 454
25 208 613
784 13 903
536 176 197
556 529 18
587 307 659
415 774 124
372 401 729
638 801 672
13 734 311
507 671 63
77 734 129
129 187 23
763 268 802
477 257 106
420 281 466
784 802 175
291 391 173
167 25 344
604 450 958
782 68 239
221 527 386
209 753 110
399 497 478
762 213 823
114 497 829
129 591 443
223 471 604
350 367 222
518 528 325
751 799 259
389 653 807
499 796 803
41 160 160
630 516 292
372 93 715
302 786 809
270 269 846
540 103 595
182 384 654
172 784 437
337 203 931
484 705 773
265 314 344
541 18 216
785 676 140
714 519 90
281 438 320
339 704 331
634 702 999
578 50 74
672 115 712
23 444 592
618 727 330
352 657 960
567 133 577
541 276 985
365 760 427
796 576 943
323 181 916
230 122 739
273 604 172
801 503 227
753 428 38
278 99 64
240 203 397
167 537 942
464 426 458
159 493 772
669 593 379
295 618 651
417 379 479
810 103 577
382 465 216
412 771 63
694 535 871
171 500 645
713 21 431
724 667 330
250 92 562
449 506 375
18 745 328
523 659 572
588 554 729
37 430 706
214 7 356
505 189 770
180 680 322
627 361 839
94 432 429
2 361 231
100 101 708
252 679 648
601 662 36
759 742 564
268 375 326
592 769 795
569 75 330
154 624 124
451 559 530
199 597 865
552 214 575
184 365 541
191 753 939
665 74 794
270 201 345
547 294 23
767 449 181
664 328 954
268 608 57
523 482 291
159 63 909
540 239 729
236 430 803
492 316 470
763 717 169
756 390 887
641 180 753
357 585 745
757 118 887
513 616 641
573 252 192
429 124 789
373 185 92
339 746 902
538 421 146
225 768 845
206 540 404
61 405 377
745 705 654
690 469 64
592 134 178
433 768 665
250 605 562
534 164 704
605 337 537
487 9 897
708 54 228
722 655 452
650 87 528
9 516 634
744 589 479
578 545 788
706 383 322
78 189 535
438 143 91
361 303 241
594 728 509
777 265 228
381 188 578
266 538 332
339 2 51
734 54 463
695 575 786
76 591 707
222 213 785
665 405 237
470 183 191
162 718 27
239 489 760
610 429 954
640 754 296
679 293 914
583 727 923
345 251 766
576 491 373
760 70 220
614 530 421
632 223 830
338 536 210
533 794 132
14 475 254
710 811 493
447 263 346
555 461 266
775 384 272
111 115 509
761 789 494
23 635 242
655 80 874
740 350 257
357 245 990
542 776 719
422 808 469
274 350 360
727 160 291
655 234 122
216 728 53
421 739 778
274 746 161
50 17 270
215 648 599
36 178 401
464 796 562
683 178 988
34 63 317
559 437 605
217 590 291
205 175 371
308 219 724
356 213 235
743 783 864
330 596 489
305 627 248
477 338 544
299 663 155
431 95 470
70 791 369
178 652 584
718 162 751
597 403 788
616 125 338
760 261 117
518 106 240
766 206 7
222 107 64
558 172 130
709 294 278
724 511 14
521 45 442
572 565 333
547 53 607
643 623 489
363 740 123
688 616 935
218 552 260
160 744 287
392 614 347
359 127 754
734 682 861
190 268 890
295 331 512
163 628 904
388 392 740
170 102 996
438 346 886
481 467 912
187 749 925
620 538 747
256 223 373
569 327 850
289 294 516
210 650 883
424 640 855
32 730 296
223 660 570
237 317 355
308 112 197
224 726 959
330 771 499
560 683 999
15 254 864
745 46 515
441 8 846
52 728 800
345 795 555
312 735 692
678 43 488
282 376 73
594 638 897
199 737 481
564 763 143
323 371 663
135 378 875
118 37 234
800 391 853
90 795 309
39 147 584
664 564 540
698 201 616
3 502 196
397 15 854
99 293 418
252 369 327
248 357 297
541 774 496
513 743 974
663 407 552
634 508 358
201 655 224
349 780 104
28 749 139
367 124 628
699 169 508
462 518 142
277 732 609
520 72 736
596 481 700
279 270 68
397 2 517
47 106 155
648 731 617
787 113 673
292 372 576
436 188 658
267 212 710
560 339 139
660 745 980
618 551 639
739 750 995
739 576 388
282 740 255
77 14 975
319 754 916
677 52 442
542 801 267
264 757 858
663 389 260
174 277 711
416 248 176
39 427 176
147 597 294
222 338 819
305 463 257
809 480 901
82 160 120
455 439 239
61 601 115
331 629 332
789 222 237
739 608 92
346 452 521
60 549 141
654 311 836
615 238 587
94 711 516
648 246 283
473 392 105
29 635 91
580 585 931
602 545 848
292 697 609
62 207 115
397 458 858
98 257 50
682 300 650
397 130 78
266 62 520
803 508 694
228 541 129
274 312 210
349 180 201
126 448 151
305 788 517
169 750 600
440 641 608
132 176 364
522 589 301
372 550 333
724 187 566
228 785 955
220 242 495
625 565 210
303 731 538
248 304 396
625 662 61
518 649 365
709 257 45
226 194 303
614 379 293
112 406 391
632 669 637
652 8 491
130 260 912
781 186 996
62 541 925
301 514 654
327 678 726
657 250 762
591 255 851
756 233 39
443 203 248
311 773 72
525 207 793
36 486 700
594 625 595
500 744 437
238 722 582
783 350 966
434 182 648
667 422 634
602 284 827
318 146 456
359 656 889
318 640 56
717 17 210
789 162 130
800 89 141
2 399 52
576 409 316
392 198 822
726 487 887
258 292 457
359 403 308
289 226 879
27 257 817
229 266 590
487 627 670
535 400 332
304 77 740
768 347 487
580 441 640
708 257 823
689 224 244
308 162 672
142 645 391
250 87 621
806 425 488
107 262 950
581 755 611
425 379 863
627 543 370
646 51 364
338 755 190
511 717 697
340 208 590
124 123 834
461 468 333
369 700 651
135 58 994
507 74 203
221 300 373
282 808 520
170 746 431
549 66 659
500 314 638
191 42 819
374 292 775
408 718 405
589 610 627
334 760 708
444 321 540
187 661 236
344 590 929
314 463 722
373 53 224
93 485 397
74 612 692
56 11 726
438 750 772
780 533 203
371 157 298
436 204 408
521 281 923
588 129 956
566 781 169
613 68 523
542 698 608
496 450 881
740 739 201
314 88 280
73 694 814
112 50 430
640 479 583
693 799 72
186 784 960
508 288 354
64 593 822
149 315 158
405 465 684
667 400 994
633 40 618
67 645 374
377 497 400
368 712 66
784 551 494
323 186 493
194 45 212
213 104 739
338 604 762
111 139 269
69 259 435
538 216 88
709 595 752
14 660 627
508 555 830
121 762 55
714 792 709
560 761 140
802 756 465
164 83 505
408 152 865
251 300 996
166 377 510
317 7 166
382 659 422
741 81 878
218 419 253
171 145 914
602 300 211
669 59 411
295 342 157
497 673 357
566 591 674
801 132 122
729 769 554
364 258 255
211 551 725
764 105 108
628 736 796
160 464 723
64 263 885
294 23 891
533 305 916
388 318 271
43 357 687
753 118 405
508 573 408
740 724 452
60 583 120
24 734 975
676 121 315
802 608 167
301 499 342
86 629 149
201 119 19
380 19 50
356 36 482
44 185 170
99 500 997
258 288 130
274 116 317
84 808 213
501 646 849
650 785 61
33 525 279
91 507 2
339 608 458
287 274 646
119 223 641
307 31 474
44 753 819
276 399 167
88 518 673
486 495 628
445 299 620
428 795 159
786 452 647
357 577 465
624 191 931
383 695 447
709 776 531
409 491 49
593 335 979
304 52 279
140 184 699
65 634 568
236 580 82
525 786 938
513 503 207
164 571 972
567 524 972
385 140 439
490 745 616
195 762 604
564 12 21
647 310 259
91 18 58
116 641 403
299 737 665
626 127 801
120 98 138
298 728 723
512 508 446
172 72 902
451 684 893
392 441 48
373 458 547
579 506 83
279 775 325
126 668 338
674 295 993
122 209 289
260 238 384
265 706 532
192 202 461
286 676 796
639 598 533
786 446 145
295 150 288
59 234 237
103 573 814
81 412 383
103 42 469
388 488 525
18 56 392
370 163 132
73 317 381
385 398 870
302 125 153
779 306 358
681 513 402
424 754 987
447 58 198
256 179 980
618 172 394
728 515 264
221 359 472
750 42 817
251 564 693
399 122 553
308 438 468
661 564 243
724 292 839
402 672 283
610 357 766
353 449 226
502 456 760
738 705 706
376 431 390
770 570 395
798 710 855
92 202 446
779 554 768
290 355 34
420 177 491
341 72 112
90 134 747
183 418 429
705 306 528
98 744 919
791 617 991
188 656 89
802 177 88
4 154 473
390 787 938
409 696 99
625 581 218
741 31 355
210 363 495
674 638 445
123 343 412
247 389 31
610 270 729
119 706 27
51 412 600
582 139 492
230 776 969
195 566 758
577 517 956
471 204 580
306 388 409
48 545 311
774 740 384
392 127 773
170 333 985
116 733 994
282 567 245
185 295 805
370 110 850
698 96 718
451 290 440
532 267 233
69 509 339
426 735 217
260 753 31
412 471 695
790 307 444
780 735 482
367 307 745
9 266 357
344 770 739
440 665 564
277 460 245
809 627 949
630 368 916
544 428 742
438 538 517
732 25 117
230 413 416
308 203 691
231 619 769
37 754 178
471 742 529
112 766 311
254 215 586
677 176 204
299 475 281
98 44 263
230 470 331
616 216 953
442 752 79
408 128 951
699 621 330
170 529 401
294 37 941
273 471 228
268 236 41
8 390 808
510 418 347
299 372 256
435 733 324
147 338 434
315 123 215
674 436 982
809 472 23
380 482 422
28 766 399
635 655 592
161 632 867
468 612 420
352 271 852
301 172 147
493 793 322
81 618 209
36 1 267
23 553 974
757 520 853
328 135 874
381 238 659
357 437 629
231 63 529
295 161 650
95 753 212
235 404 486
507 345 123
467 509 34
558 764 237
652 3 704
156 706 641
795 264 931
723 57 823
808 485 872
194 584 47
418 467 289
789 534 420
138 104 260
414 778 845
489 717 588
37 67 51
206 319 581
111 411 389
806 34 696
176 199 504
590 556 889
420 807 112
369 8 977
425 572 742
643 479 832
382 263 559
537 679 650
422 432 675
506 589 491
484 7 458
759 474 212
600 367 265
44 629 182
338 731 319
226 732 675
163 182 230
463 109 841
367 694 801
493 644 878
590 674 312
640 703 456
472 130 322
716 185 955
581 398 849
467 361 487
217 527 92
309 384 346
175 792 125
590 157 678
436 773 221
200 771 697
156 592 247
360 327 147
275 246 976
697 414 328
94 434 728
639 375 752
772 675 283
347 36 200
318 169 193
676 243 640
593 368 338
806 410 69
115 376 662
233 587 927
228 750 322
419 158 28
371 405 530
684 797 893
332 542 844
615 240 185
585 734 886
501 232 724
487 156 849
81 3 790
194 301 75
376 491 57
546 763 702
561 810 598
765 739 944
716 440 49
714 810 524
443 255 987
5 148 542
665 569 417
546 100 582
502 505 143
260 429 201
780 291 577
124 480 934
732 260 647
739 269 158
754 110 339
128 733 958
339 150 697
31 796 188
777 700 471
582 262 645
768 625 724
141 335 226
508 541 121
613 101 543
72 54 367
8 622 978
692 609 879
748 766 579
756 50 434
803 92 952
495 275 445
165 448 169
229 701 557
536 52 872
161 281 547
585 220 455
376 235 352
219 625 758
514 478 246
320 542 613
152 516 79
741 293 96
105 247 693
338 728 958
301 557 707
140 658 909
18 699 616
395 255 377
254 231 620
499 589 140
439 674 557
226 355 637
507 520 749
776 61 328
2 355 471
767 544 381
480 799 481
279 472 520
743 676 1
484 602 371
808 296 735
709 796 679
48 575 354
118 508 482
467 286 923
708 490 128
154 532 449
197 390 915
245 521 87
772 471 93
597 360 53
337 658 40
79 292 357
20 735 283
134 679 798
475 121 735
458 256 854
419 362 183
653 740 154
14 490 674
481 776 382
204 299 284
311 588 943
328 751 952
347 550 243
417 286 160
41 201 68
4 73 805
68 123 201
721 648 849
12 763 636
283 581 986
483 799 356
122 173 982
399 737 674
295 444 985
12 322 217
641 597 565
574 437 624
322 54 674
380 401 281
401 782 519
188 419 207
711 634 64
617 252 364
415 554 78
348 93 618
304 77 197
125 475 12
469 682 538
379 329 445
805 727 607
231 627 899
575 542 793
52 521 276
169 354 461
538 482 936
411 430 716
275 307 864
428 47 342
722 504 652
126 386 554
509 676 940
114 265 399
449 118 908
773 564 536
80 314 682
387 284 392
490 798 176
333 783 969
361 280 474
62 569 525
85 99 192
718 781 313
180 231 583
160 807 580
534 121 588
163 275 84
116 328 303
54 252 117
522 545 851
678 144 122
558 67 120
244 479 708
789 51 774
762 249 964
496 614 358
727 387 355
191 761 718
195 581 288
286 239 319
545 160 87
605 711 115
355 434 265
438 40 3
756 535 34
786 693 30
613 371 600
161 556 628
728 486 549
464 251 827
774 773 672
318 200 209
518 516 203
304 673 522
607 339 300
217 695 339
773 231 696
261 708 573
62 681 974
653 351 179
689 209 440
806 151 499
121 447 845
551 308 912
122 460 445
383 1 963
169 698 919
448 679 152
364 294 695
43 393 9
434 648 445
92 140 768
23 224 631
51 555 478
267 809 865
480 156 982
560 728 835
455 207 104
591 464 659
13 332 332
511 791 45
551 197 865
399 327 153
250 140 941
689 538 661
256 58 280
4 656 873
636 147 152
581 222 167
601 555 864
769 122 769
642 769 913
398 467 541
104 242 250
278 775 158
151 203 989
32 34 404
364 418 70
573 174 749
680 332 480
505 161 306
272 456 328
698 718 971
679 93 453
13 378 265
148 299 921
213 241 607
400 21 11
512 301 319
294 372 767
64 20 634
66 238 418
176 589 324
726 763 810
628 370 509
465 469 416
636 318 181
770 483 564
349 194 689
218 341 742
359 739 25
727 796 337
300 592 752
421 713 304
529 768 702
839 1681
829 530 659
162 652 359
213 749 180
13 565 78
756 561 119
404 574 913
749 712 365
375 583 283
25 727 979
676 412 72
44 275 392
533 468 716
677 785 553
582 596 933
180 800 892
10 151 470
651 312 952
530 688 798
223 239 609
178 601 507
48 568 166
190 103 932
533 506 593
559 204 428
744 390 924
530 62 697
195 368 752
569 397 691
691 211 93
198 39 366
561 697 573
264 761 942
741 207 707
753 389 593
767 713 525
734 357 562
518 288 930
467 707 929
301 318 631
264 378 295
527 385 727
716 185 742
345 321 706
546 729 948
495 366 621
419 459 213
363 448 903
478 618 410
134 150 216
469 577 212
312 657 6
486 602 658
547 148 257
826 140 687
127 513 81
74 608 658
720 302 601
737 140 668
281 139 463
362 644 586
822 745 139
542 242 680
264 492 116
326 145 336
137 395 966
162 439 252
43 186 461
342 735 666
686 779 397
319 486 234
325 154 867
136 813 165
828 54 649
332 185 448
306 744 674
709 572 356
821 669 959
25 435 251
269 8 753
601 118 933
285 5 799
208 701 201
425 413 713
475 546 96
466 671 651
266 58 155
400 839 83
77 427 887
664 741 307
785 357 97
107 492 94
146 70 385
494 360 860
401 404 281
731 808 510
420 113 373
525 313 104
714 823 194
758 630 360
261 413 643
650 302 874
189 290 430
39 351 98
28 419 721
338 610 81
236 483 888
184 465 242
710 559 462
825 747 860
532 648 63
441 677 846
254 174 881
604 687 613
469 221 303
316 536 893
334 596 742
690 58 283
54 266 706
489 257 897
466 421 882
248 599 302
155 707 788
829 259 976
281 541 851
764 460 666
754 405 234
325 698 56
598 260 19
430 613 714
611 275 12
310 101 950
32 675 332
401 374 704
356 416 332
670 804 419
115 189 199
555 172 295
220 450 661
426 95 279
533 359 548
589 14 601
255 238 688
268 566 422
691 133 72
564 624 970
164 594 405
391 529 414
557 776 475
83 443 610
156 193 763
813 12 990
710 130 674
280 126 721
788 565 328
347 758 817
698 352 482
767 212 917
300 694 915
753 673 590
578 441 723
398 276 552
124 614 80
562 613 527
193 442 757
15 113 313
16 207 718
623 482 504
426 233 594
416 792 981
49 562 759
658 511 900
12 625 599
429 393 667
388 71 281
643 580 24
691 798 456
715 314 800
648 717 962
52 492 541
382 658 375
226 446 829
278 162 457
622 722 611
826 620 867
718 68 430
133 810 190
171 681 577
319 205 129
54 333 826
249 243 86
681 122 753
428 432 219
470 345 12
261 348 161
698 378 24
182 144 624
140 88 187
251 155 940
433 638 967
573 761 910
383 675 554
683 769 541
36 100 210
506 667 520
800 382 485
773 261 491
797 475 175
589 113 743
402 362 785
48 332 547
398 20 184
46 423 639
233 435 470
134 495 122
498 380 996
613 7 996
614 403 923
682 11 48
370 348 328
520 417 209
108 396 919
251 537 346
62 348 206
372 213 874
444 632 748
99 325 453
702 351 453
547 731 263
163 586 859
577 506 644
772 456 144
113 715 406
262 750 795
47 222 773
52 710 588
469 516 6
617 115 45
759 360 366
489 628 590
572 358 886
291 572 834
94 166 662
66 798 501
202 437 10
72 618 610
570 633 76
396 60 689
284 726 726
116 833 866
50 476 924
353 169 88
21 59 430
699 425 777
816 129 970
391 67 791
262 48 454
455 178 592
100 539 628
350 683 747
260 318 456
114 357 53
61 513 464
616 601 924
753 169 612
632 629 2
775 629 897
752 532 594
428 159 530
86 784 679
401 794 484
247 49 748
591 202 861
754 339 486
439 290 869
309 275 322
247 203 844
420 350 414
725 336 888
780 582 696
425 166 370
30 699 924
609 653 918
730 399 85
406 348 641
335 494 545
519 345 280
140 395 156
757 834 92
246 134 109
682 313 862
487 195 703
387 729 702
303 616 715
345 625 587
253 758 522
415 646 347
376 828 187
315 157 438
10 482 178
305 60 895
535 358 597
411 140 493
372 734 672
814 754 464
35 371 23
436 595 585
659 631 312
808 620 479
157 563 946
808 283 680
510 696 174
452 708 332
237 607 937
540 327 871
303 437 125
396 132 441
503 587 179
563 214 75
593 114 472
523 463 256
183 257 615
820 711 456
421 607 529
830 598 76
585 486 298
398 45 579
238 761 595
714 10 995
386 534 106
266 646 594
248 771 715
679 562 198
155 532 536
144 173 158
88 76 493
399 64 809
831 114 165
487 578 641
239 49 791
343 462 204
605 492 446
261 153 620
482 81 974
265 425 807
54 646 977
1 223 731
316 305 860
772 342 715
401 309 294
555 299 238
588 812 564
654 627 519
552 222 277
703 462 615
620 274 97
271 216 750
782 541 454
469 482 221
338 101 426
336 291 701
767 232 994
118 626 31
127 663 894
96 181 491
417 500 304
342 195 472
406 284 562
646 559 453
784 268 748
317 304 456
152 289 987
629 492 259
54 482 144
205 283 219
382 298 888
742 776 961
518 724 188
283 79 567
407 269 573
426 148 401
47 540 758
316 587 939
601 272 5
330 261 563
800 409 209
516 310 365
140 823 977
836 747 49
173 132 903
552 143 423
415 669 171
429 754 834
371 42 707
373 410 323
426 609 51
574 480 973
560 659 249
458 744 969
769 433 724
335 471 207
695 282 506
667 780 132
216 461 810
345 695 491
787 681 940
141 204 823
554 460 331
517 372 295
36 175 28
344 423 539
525 381 614
376 94 655
386 651 269
767 528 311
185 827 344
780 90 483
101 714 296
307 110 212
270 651 824
395 138 295
264 609 20
48 6 38
330 388 585
490 492 287
699 87 538
556 140 12
261 227 713
583 385 131
360 21 982
362 315 741
494 28 733
572 215 550
233 497 744
23 638 979
349 434 76
780 65 738
101 392 271
22 91 920
275 372 61
320 347 306
377 740 913
57 564 957
426 152 910
837 647 437
565 415 1
824 384 228
679 20 397
293 187 618
567 599 57
637 496 277
747 48 426
416 528 109
21 793 173
247 343 695
496 30 36
507 743 966
17 748 431
436 413 776
387 32 503
264 681 486
28 330 838
241 37 130
233 714 123
7 39 416
156 227 112
620 613 137
780 624 820
5 740 804
525 460 950
540 360 636
274 166 722
650 450 800
605 642 596
716 540 715
692 595 680
573 808 546
344 23 263
593 90 648
769 68 554
597 724 295
448 253 163
91 343 476
580 479 581
451 632 876
626 455 838
545 250 779
706 700 692
468 416 240
805 231 87
236 138 161
832 830 840
502 212 803
777 2 892
119 530 868
759 839 319
245 169 685
187 347 360
810 157 210
549 208 425
27 595 831
604 509 837
191 130 201
158 597 6
619 685 271
416 312 648
748 601 595
223 824 291
751 377 848
189 382 178
720 69 972
241 176 528
794 565 698
602 549 518
99 144 518
154 198 724
450 504 343
245 587 539
171 25 503
171 61 796
328 211 623
695 316 11
308 581 820
242 675 887
346 420 785
560 553 153
445 595 219
565 451 340
540 156 65
485 531 550
95 276 330
671 738 695
803 769 247
190 286 164
569 147 552
295 720 178
717 596 798
172 565 601
693 563 76
517 218 44
738 673 146
362 151 371
386 144 292
391 128 716
169 441 590
264 80 641
821 612 404
323 319 233
128 205 31
562 32 531
547 483 916
614 224 858
480 118 41
438 460 514
344 68 203
697 637 705
786 454 195
208 269 502
28 265 918
678 433 643
66 101 722
668 771 511
473 27 326
820 82 696
128 78 663
396 480 658
449 112 575
99 550 818
832 546 978
79 6 930
30 105 826
50 672 74
475 735 973
240 762 227
333 600 298
258 800 741
565 389 83
53 194 403
550 268 168
85 305 754
117 457 293
116 817 395
553 580 178
155 388 773
187 560 196
141 372 267
489 799 461
817 278 284
837 346 893
738 338 964
496 77 633
543 197 681
541 799 374
350 555 718
154 746 230
814 754 627
635 675 409
6 174 354
67 207 335
573 380 581
560 406 881
94 229 313
632 404 291
733 663 220
564 217 908
614 833 43
40 613 281
837 94 264
133 225 635
577 385 698
294 816 335
585 199 588
100 155 796
14 704 1
748 614 982
501 700 42
54 696 814
112 572 980
36 378 840
62 374 63
392 695 268
783 338 541
549 220 616
610 802 347
450 663 975
213 621 554
60 580 906
325 540 719
374 762 636
111 638 368
232 445 227
678 611 188
168 443 760
402 262 949
277 233 783
566 165 782
239 209 964
609 806 578
588 345 599
695 17 380
206 399 879
688 111 424
483 650 716
158 548 277
184 308 889
167 145 947
723 565 878
42 300 461
631 606 857
335 80 676
589 735 920
171 2 491
378 739 347
567 614 871
513 214 538
371 818 12
434 723 963
261 623 609
693 684 925
520 518 92
210 285 749
673 233 373
38 726 882
200 594 629
703 112 170
581 671 184
811 230 471
411 501 30
802 515 799
297 455 629
765 286 836
691 825 326
473 206 552
374 299 123
522 176 991
640 620 968
99 209 196
52 399 644
28 430 433
437 517 799
693 817 313
92 264 120
179 231 929
383 7 347
153 642 102
395 749 369
468 417 957
461 581 647
730 601 715
242 600 191
244 739 866
474 443 391
671 658 372
8 827 324
514 406 988
765 536 623
505 636 474
321 389 462
809 800 346
679 793 564
36 593 247
836 786 85
823 575 900
342 283 51
638 659 209
582 221 706
667 82 51
710 375 379
358 193 654
355 562 722
746 54 768
258 758 161
689 51 124
751 612 9
664 764 731
446 729 580
479 336 855
547 400 806
757 441 211
714 442 678
239 255 730
382 405 943
168 585 146
356 298 708
315 666 981
721 524 277
402 415 928
192 283 348
520 778 220
557 580 425
697 369 233
259 170 281
291 578 133
204 645 420
654 47 173
204 320 820
14 28 352
29 358 380
829 772 168
742 518 389
772 436 938
320 682 616
715 591 962
373 169 907
308 542 391
230 116 408
752 20 899
378 673 560
119 443 621
504 468 693
105 725 817
743 406 417
84 272 233
181 78 762
734 81 332
35 502 826
169 321 770
703 639 166
87 532 296
99 10 911
552 565 767
323 681 865
667 792 779
21 361 779
35 711 748
313 347 277
608 673 989
715 287 692
534 392 699
128 664 286
272 344 384
599 734 279
149 539 122
430 26 399
590 774 215
185 463 999
153 698 57
104 158 956
603 802 7
458 170 294
828 778 978
170 513 130
238 239 502
453 381 86
769 263 87
592 85 685
382 21 970
226 4 851
650 419 967
228 238 562
260 324 685
49 755 242
503 43 628
838 337 583
242 127 782
475 146 359
425 577 310
404 566 171
37 354 668
684 364 162
51 317 768
9 127 185
793 196 288
166 649 58
797 180 3
61 686 177
130 328 701
165 486 622
388 716 386
554 210 77
293 463 529
467 749 531
75 147 285
146 261 811
181 374 495
644 340 9
727 83 61
236 296 352
172 6 216
333 716 838
257 542 374
836 395 608
258 682 459
57 678 909
28 733 382
241 607 742
574 798 664
702 214 507
257 241 388
388 5 402
518 291 264
53 547 726
527 179 16
30 670 660
366 639 601
536 677 848
88 400 474
187 10 491
238 221 9
683 804 381
593 460 148
125 417 394
70 781 704
533 797 313
90 547 599
838 645 472
817 129 100
776 390 480
334 549 998
13 439 526
475 358 186
354 192 710
737 181 263
106 389 479
416 796 343
802 23 701
767 340 550
180 773 318
692 338 448
708 786 776
552 607 263
65 173 675
633 824 270
518 88 298
35 603 75
416 251 227
654 422 363
744 789 18
64 744 332
565 505 471
72 34 886
656 312 449
698 554 496
267 417 958
152 53 913
148 87 303
295 514 298
642 520 942
60 253 412
208 13 75
538 490 710
612 88 240
429 742 138
13 139 785
41 406 577
280 741 78
659 200 184
784 776 26
304 545 295
23 78 375
37 6 674
723 431 356
360 486 917
575 213 666
369 419 426
637 727 685
531 524 872
745 15 905
356 7 592
750 529 247
227 664 689
217 127 451
372 587 108
220 377 621
312 443 879
539 230 145
332 509 822
806 286 394
655 52 748
647 285 615
13 835 202
35 158 863
624 547 31
756 642 783
723 119 890
373 783 154
785 129 862
102 138 619
177 656 753
9 804 650
750 41 192
114 164 577
168 604 196
159 174 39
396 458 343
404 157 813
591 491 887
75 553 286
801 303 828
209 274 197
2 512 809
227 176 974
112 829 440
617 98 259
459 314 992
459 599 458
713 51 224
568 32 836
378 206 930
517 124 697
31 391 30
801 490 231
433 506 661
170 705 984
359 276 640
79 613 388
642 775 415
411 129 545
602 435 256
558 621 300
248 77 245
741 324 13
719 356 865
