20
915 968
554 625 186
903 354 957
668 100 161
78 663 576
301 355 -103
17 556 580
304 644 507
642 353 747
309 378 179
885 111 -447
579 656 -158
189 5 -284
500 254 -887
318 392 222
851 691 4
549 192 277
704 612 879
872 459 -429
257 614 -741
600 93 -170
887 196 -976
344 888 348
324 183 411
521 273 -719
457 487 493
214 287 462
211 628 -111
256 175 -889
78 204 -992
742 865 -420
538 639 901
351 677 -517
180 560 -520
85 640 -621
175 714 770
645 136 225
302 53 -389
240 457 -313
653 852 352
648 805 -439
325 469 -331
135 146 155
452 879 -213
721 676 -298
430 732 -638
301 854 414
426 368 1
849 223 209
140 120 230
421 391 -205
376 857 -999
568 594 9
592 321 -283
651 629 640
327 21 -450
636 27 200
199 665 982
652 132 -473
433 719 -61
870 205 127
11 196 -849
547 603 -637
492 222 928
612 116 523
304 385 -691
711 27 981
362 257 33
623 748 -124
583 587 591
40 849 -527
787 319 -405
229 98 921
10 700 -83
133 235 -855
615 729 -733
487 274 427
592 297 -372
460 819 151
219 80 478
642 721 -157
469 610 240
346 437 -577
621 717 -380
794 332 662
251 707 -732
204 847 -419
648 108 -363
779 474 -889
238 364 -980
589 212 -759
541 48 -139
326 194 693
620 466 503
592 887 -567
27 154 652
881 789 134
905 604 -669
114 727 392
684 654 334
739 405 -58
814 881 799
196 900 142
577 750 537
422 302 -406
754 698 -177
508 115 189
732 437 611
110 526 258
687 436 -729
738 52 142
423 696 200
624 552 -210
504 656 96
615 835 443
477 778 -551
874 569 -935
893 851 471
242 794 -640
345 163 -41
472 145 379
88 793 -363
441 665 -291
94 149 -396
861 591 -266
880 5 832
137 200 283
527 293 -702
225 496 622
865 109 418
863 859 617
867 747 -989
188 166 -751
864 45 -490
659 900 -531
500 255 -499
465 742 -878
632 678 -391
36 491 660
27 18 -37
610 548 -310
551 309 890
20 558 -533
801 375 673
222 788 587
548 756 -200
615 104 344
646 518 356
587 490 -33
613 585 -118
660 32 81
193 17 -197
101 229 145
552 695 -295
269 112 640
315 807 -290
481 28 279
218 816 -429
564 303 -290
301 111 22
236 445 -912
873 165 -814
769 658 998
692 148 -434
349 358 -522
784 719 -883
194 616 744
743 132 -36
856 46 982
651 412 758
681 804 -330
76 82 995
251 496 -322
137 739 -846
495 789 923
625 150 209
577 443 -307
348 48 555
587 286 -584
82 512 296
388 12 205
298 703 -706
643 372 -628
797 499 -500
740 532 -655
864 813 -936
125 67 -904
127 371 822
517 661 330
531 48 -448
179 745 64
88 215 872
741 386 53
412 868 953
224 322 449
188 243 -27
595 99 389
582 663 -674
505 498 501
346 735 -124
822 860 678
258 154 -590
710 617 -758
14 166 -802
549 652 369
143 44 683
563 478 921
654 588 626
233 393 -17
279 851 -360
551 554 694
851 339 262
226 349 -324
140 341 173
696 570 -118
411 500 93
413 271 -688
83 730 -185
485 212 598
685 245 -146
399 171 -333
290 789 -615
805 840 -668
147 713 783
499 626 205
402 587 57
698 522 -657
156 537 833
478 82 936
524 194 -77
346 526 -543
204 99 678
797 836 37
158 762 -116
711 822 -102
340 352 189
335 817 159
85 651 881
337 381 -533
753 731 -480
68 281 -319
253 421 -467
747 858 -720
176 153 -64
432 742 738
655 29 -245
451 875 961
548 61 -313
352 830 947
807 665 695
145 633 -552
515 477 -953
481 556 -676
283 165 -358
518 290 -545
880 639 -286
816 344 -833
110 829 946
826 142 502
154 574 -335
119 77 715
483 349 -631
444 445 -983
6 663 -900
221 437 -392
616 39 -984
905 769 388
189 525 -179
825 907 -810
605 33 749
789 321 -429
864 58 572
244 77 890
235 569 305
864 396 959
431 607 -205
466 705 749
585 454 -354
784 478 821
716 74 562
243 840 425
652 762 651
803 274 296
362 59 749
631 673 804
62 341 -988
94 49 -324
336 611 -977
424 556 600
500 707 808
274 559 -451
422 114 -619
613 423 646
578 657 830
442 706 148
556 365 -564
733 768 973
109 62 -319
83 481 930
417 152 -904
851 819 886
686 277 -957
500 896 -64
486 538 293
502 356 434
424 215 546
198 746 737
54 574 -586
502 16 -470
267 233 -155
830 18 863
360 547 -593
306 29 373
756 591 -545
91 30 327
560 211 578
133 518 -113
52 396 433
50 687 -723
288 302 215
871 610 830
501 96 936
619 708 992
529 656 953
280 156 593
330 444 -696
564 647 -827
70 663 -967
409 766 -147
682 896 -283
162 674 -954
817 883
732 529 -434
221 312 257
61 568 696
695 159 -684
489 625 -553
606 108 -764
663 59 -572
499 485 588
565 88 -831
569 749 443
561 676 -283
227 215 -9
719 267 -582
780 452 985
747 224 -3
529 291 -414
481 5 940
81 521 -23
219 426 621
508 232 -717
694 41 662
702 121 -287
728 429 -306
417 399 -761
57 104 130
462 588 342
199 729 854
665 492 -857
172 194 317
524 687 60
325 329 -964
6 214 -892
331 777 937
441 725 -971
247 281 -89
726 636 -194
426 436 -609
337 398 384
400 225 -151
251 84 -782
183 786 -120
512 789 -687
206 406 641
250 139 389
382 411 -681
689 562 315
56 288 309
802 631 761
520 686 832
35 404 207
695 554 865
533 177 -245
445 514 89
358 762 -269
231 113 968
700 712 345
815 345 -979
74 695 237
27 296 -133
73 298 586
475 221 58
621 735 936
403 5 422
146 713 799
8 188 417
163 501 645
397 325 210
438 72 -171
311 577 -702
529 204 -345
644 207 -519
654 15 631
726 378 29
323 655 404
38 507 -242
467 308 -473
627 433 985
31 543 -390
545 7 502
78 150 810
710 50 86
738 286 226
210 625 -310
774 306 -804
758 745 656
584 592 -513
366 349 144
343 122 -589
345 465 482
536 792 -49
705 259 -646
395 567 -154
32 233 -839
686 422 -956
73 558 -830
206 196 863
294 144 -42
187 465 513
256 748 226
100 502 -870
409 817 433
95 806 -435
743 158 936
35 751 -128
486 212 944
515 491 -192
95 84 80
572 256 44
288 787 196
570 26 -454
665 239 -687
298 678 94
647 47 -487
258 378 -276
337 151 -205
688 341 -312
634 39 914
421 347 578
212 597 222
381 583 -478
644 264 178
672 362 491
736 224 -986
582 668 -143
384 652 858
260 355 454
40 16 769
81 481 396
229 658 808
404 135 -927
558 66 517
349 720 -401
552 306 682
498 121 -368
326 258 981
528 364 -718
214 814 560
269 361 952
304 280 861
641 222 -636
206 157 352
392 695 -214
465 90 -989
314 116 363
443 393 631
504 340 -678
164 455 663
20 775 766
731 286 -763
695 171 975
89 561 -386
339 32 -986
243 277 -776
476 127 880
16 709 -204
645 560 833
387 469 -871
701 797 -516
63 814 -628
388 336 814
341 46 908
249 419 511
608 478 898
221 273 -548
273 752 754
525 543 770
76 684 904
802 98 -930
348 545 -881
623 229 -635
613 610 473
170 407 959
776 357 591
383 296 -818
350 686 -421
91 696 -797
338 655 -175
101 261 210
375 54 -420
471 258 51
226 194 246
515 75 256
493 509 -330
99 578 454
805 312 -204
144 629 386
640 694 565
677 147 -43
281 125 -922
762 305 292
96 306 -521
715 117 984
604 230 -581
186 320 561
558 249 -776
24 292 4
84 720 550
320 442 528
356 348 739
55 295 832
10 542 21
764 542 216
343 772 -889
572 585 -54
162 615 941
405 61 -72
351 121 -668
458 314 -435
427 755 -400
82 39 863
318 14 709
15 557 -941
779 123 -158
549 143 -666
416 148 -781
135 794 -268
193 336 -973
97 406 476
16 524 61
761 122 -28
342 517 -232
141 152 -435
205 138 365
663 507 -437
57 334 -359
76 385 -880
798 506 -39
686 367 -735
8 113 640
206 787 -545
232 771 -580
541 216 453
99 11 -365
388 75 620
610 619 60
509 28 -99
444 143 482
573 530 325
567 787 -477
273 285 -464
28 563 445
326 738 323
239 545 437
259 461 -621
93 275 -220
389 196 389
448 562 -9
101 402 993
431 155 419
288 501 -671
165 297 -720
174 311 -266
747 430 294
735 716 102
5 117 -414
269 618 619
581 504 -260
606 340 -532
335 422 -875
11 568 -228
746 396 -754
409 362 -983
549 592 453
185 665 -444
667 745 116
572 333 -990
452 236 -82
424 164 611
720 759 -439
154 167 638
549 322 -189
92 551 -894
569 541 -501
206 655 -572
414 491 -502
719 747 420
775 85 48
298 697 -672
793 221 -444
563 760 -174
343 676 -846
787 528 13
511 66 -419
49 404 908
391 694 883
194 630 455
619 671 475
175 144 -639
121 215 -257
728 156 -934
745 663 697
727 319 111
698 494 -381
426 706 -536
384 725 462
609 684 -925
78 329 -810
313 650 105
568 463 -781
348 591 -961
792 184 21
36 481 792
603 774 -410
304 17 -962
429 503 -478
154 770 522
807 503 -119
275 725 111
809 713 -694
673 682 -426
516 655 -985
302 459 433
729 226 981
639 674 -70
759 772 438
344 287 -735
250 228 808
260 230 -258
84 700 665
40 639 367
405 753 -106
652 312 439
653 302 -485
751 770 -847
524 666 -375
419 221 497
546 4 248
546 179 714
761 394 961
537 76 -117
336 58 -405
365 571 -594
468 22 -617
284 747 667
538 120 937
161 763 324
451 624 706
627 451 596
45 641 913
489 293 -202
275 657 85
399 354 759
606 509 -26
800 403 214
364 131 488
716 199 -518
701 63 650
173 704 340
641 647 -470
190 160 -962
361 463 -227
799 353 391
538 665 732
406 85 462
482 652 -842
1 403 233
167 616 600
465 232 328
735 525 289
127 566 79
249 224 -954
125 569 -498
415 674 -543
321 596 226
273 539 16
605 411 14
477 689 867
12 21 236
196 208 -689
502 351 -329
642 751 94
118 742 195
47 192 438
432 620 -326
547 381 -251
535 584 -584
8 339 75
544 210 600
599 341 -15
165 99 -859
458 329 7
427 810 -766
76 814 -618
514 155 486
347 106 -607
580 403 -580
150 117 310
571 601 -871
157 158 20
359 122 308
223 98 927
785 683 879
47 630 -321
759 170 -997
746 720 -459
583 464 -949
767 655 195
469 696 424
6 108 -569
109 119 853
683 124 -566
696 288 -170
578 803 -730
628 491 -178
396 115 -138
677 585 562
521 728 682
674 49 -676
359 810 -143
570 24 -573
532 136 200
131 497 150
430 190 347
384 628 -610
758 1 -394
724 68 -564
758 772 629
164 619 337
432 678 -106
302 273 -884
248 252 -616
320 688 966
656 100 467
725 700 549
722 180 383
661 256 -493
746 572 576
493 387 699
213 475 52
483 579 831
586 386 630
58 814 -901
631 807 -568
71 608 516
55 752 33
318 408 715
66 357 915
697 427 -105
502 628 785
694 459 122
501 438 144
756 16 -241
421 165 898
33 203 -162
138 436 -135
599 720 501
285 674 961
167 30 320
176 237 371
42 768 512
800 570 -611
54 194 198
96 634 879
527 537 -42
269 198 -356
510 344 -814
380 621 -375
762 617 -928
521 434 19
283 318 -708
775 811 -940
618 51 732
132 432 -283
285 807 -45
216 346 -385
805 660 408
1 498 -42
621 177 576
342 719 68
689 684 -469
490 770 509
779 138 -841
150 420 204
617 454 -761
714 639 -178
401 182 -424
25 494 -927
355 768 -535
266 231 663
39 43 -704
362 797 373
516 386 209
485 153 415
659 190 215
614 456 -346
195 570 -316
269 376 623
164 664 -639
359 644 128
442 816 314
479 481 647
276 326 -740
580 90 289
763 58 122
744 669 -365
749 151 -918
463 414 737
145 707 -199
236 594 744
256 46 394
263 272 -143
2 254 -862
495 147 357
470 473 -303
215 55 -29
51 80 577
94 461 -205
273 566 -376
140 349 -395
72 526 -561
132 417 -844
627 635 -914
242 347 311
51 406 -681
6 245 -83
730 560 -461
590 73 414
76 183 -201
666 766 -736
488 590 -728
734 803 307
98 311 -761
512 581 282
68 49 -379
142 211 555
621 267 769
768 798 -996
716 556 -287
92 523 570
352 676 -531
63 206 143
421 651 631
762 94 -234
724 716 -490
187 488 -56
808 481 335
535 433 -568
661 277 437
563 10 -232
261 531 426
498 33 670
181 266 -133
115 215 -972
356 391 -758
363 661 -956
694 227 270
513 247 198
437 354 998
753 83 -32
496 199 370
639 785 0
758 678 753
469 30 10
157 814 -695
569 513 481
626 302 888
245 700 390
279 474 284
47 230 -396
344 616 833
86 774 -906
198 145 -920
51 740 478
724 153 -158
735 87 -774
637 211 393
649 325 802
706 696 -788
231 484 -751
762 246 421
534 507 -984
467 560 -115
309 4 -395
718 612 -37
308 37 337
433 182 292
295 92 -339
124 305 -158
468 223 538
502 664 -961
259 42 63
217 622 -991
750 266 -802
75 582 -161
341 607 483
575 165 -51
247 78 -808
394 345 678
299 566 145
129 446 258
257 24 310
444 85 10
730 767 568
482 657 -247
588 765 458
158 182 421
637 51 -37
342 694 -95
164 193 4
8 330 -628
510 454 -929
492 278 426
297 481 -737
43 750 798
287 52 -211
470 617 -962
31 769 410
768 591 614
776 34 398
546 567 278
706 474 822
551 273 -969
368 48 788
480 113 -745
147 90 391
70 280 -43
771 810 -360
176 491 -491
478 305 87
711 469 715
140 641 -609
726 530 -152
256 619 112
113 636 -379
408 55 985
736 688 906
147 399 -835
27 662 967
374 60 -999
702 554 372
185 157 258
281 162 -860
210 599 -77
555 450 560
139 771 56
631 519 -847
738 345 889
785 159 350
117 493 957
816 366 -654
103 482 -636
523 732 -299
144 304 42
654 389 738
313 24 264
422 479 -328
226 801 644
369 441 224
122 247 -129
589 705 64
122 182 -798
85 319 -441
274 219 803
582 806 97
186 797 -283
512 563 574
578 502 101
775 347 -379
440 114 -558
250 460 -134
263 64 -148
147 151 -287
315 594 189
203 272 -867
109 214 868
189 511 -514
635 516 -284
579 131 425
178 118 201
260 361 -224
584 774 415
394 102 -105
708 167 -35
392 439 288
586 635 -879
775 134 55
343 534 93
579 413 807
18 282 288
781 406 25
810 576 349
633 438 -615
129 499 -2
105 315 679
790 136 -618
701 254 90
770 118 555
357 231 -484
239 405 151
159 146 457
8 260 878
144 161 -31
192 515 756
288 305 921
97 117 679
102 45 809
499 162 -764
218 395 -140
496 76 -329
310 501 364
751 98 -401
302 594 -754
564 178 -653
311 37 -813
196 455 -999
335 438 -208
465 618 -539
172 329 -742
401 607 188
813 719 286
236 287 -216
614 28 -419
752 798 -54
314 789 692
74 175 -923
780 580 -733
126 475 -701
59 451 -285
6 483 343
741 317 663
85 272 981
577 420 -257
657 417 -303
542 72 44
264 90 -217
618 2 954
550 766 -983
456 284 947
13 191 -417
53 104 -148
774 785 51
555 813 77
246 613 -353
794 382 -531
326 637 -434
490 809 -543
623 699 304
815 20 692
284 30 -623
15 296 752
737 407 397
314 316 -223
28 370 795
92 648 -824
352 73 514
330 459 -916
671 405 -799
47 604 84
530 424 276
238 796 -692
684 203 -157
676 276 941
679 134 211
272 500 -63
619 154 634
47 631 -290
688 564 535
200 367 392
22 809 248
614 187 -746
378 754 638
257 185 810
709 231 829
438 254 -700
244 175 -855
194 367 476
154 695 -559
442 494 -415
375 635 -728
247 732 -604
732 419 -201
498 132 -738
187 162 678
256 192 132
437 446 -989
154 19 -93
419 483 -648
222 127 -475
674 758 -945
297 592 676
15 463 -396
126 173 -409
236 392 -146
383 575 -40
195 667 258
243 815 -229
244 340 -94
568 696 115
667 727 -186
570 517 272
149 72 -334
90 318 -458
548 344 -844
803 92 712
362 77 387
152 491 -915
408 679 -955
240 469 -586
89 252 -337
544 558 -403
280 609 -993
66 6 -943
139 294 -571
594 708 -199
183 425 -908
245 168 -654
794 638 248
91 75 -57
288 760 975
694 189 253
532 85 -34
797 285 131
800 552 -923
534 212 108
211 433 -409
195 475 -805
599 582 650
761 240 663
695 405 184
99 215 888
449 391 -161
123 139 17
486 679 -634
653 743 364
728 145 -794
83 804 736
567 769 -400
755 494 828
156 140 -810
658 327 -424
570 786 740
424 578 340
34 174 185
765 694 482
268 554 -750
640 606 224
294 417 729
51 289 69
553 254 349
127 335 404
647 38 318
122 11 -178
694 130 -761
439 589 -84
322 717 788
166 194 -305
238 578 962
428 689 97
647 533 375
747 392 -854
510 669 -294
682 480 79
746 594 64
419 717 -275
434 296 356
137 221 845
157 780 -11
233 558 -352
262 509 117
771 143 -942
223 778 -61
713 42 -358
16 679 89
344 312 -894
369 273 -328
576 351 466
795 672 -997
128 192 589
69 49 -408
72 160 -101
257 435 -900
598 304 -736
404 285 680
721 309 170
345 668 544
494 236 140
179 559 242
319 465 395
437 122 -665
608 96 145
641 371 314
545 225 77
650 768 -320
831 946
595 29 10
286 19 -768
70 647 -526
368 45 635
103 306 -891
167 725 -194
282 73 -87
553 781 -825
57 569 136
411 642 290
438 827 510
216 437 816
466 417 -681
247 128 -933
199 326 102
603 293 -158
222 446 -854
392 92 13
199 485 -914
719 153 -522
608 208 -368
356 825 -270
598 5 -918
618 99 -210
173 715 588
424 149 -78
705 667 884
696 129 -727
590 723 400
250 209 -511
820 748 -471
647 261 975
509 128 -468
648 627 498
621 472 -607
342 520 770
726 247 23
754 276 269
533 444 872
23 802 295
788 354 197
242 303 -57
810 398 761
6 299 -948
72 366 668
825 806 -62
227 408 131
820 625 982
236 117 -529
799 49 -163
615 745 -954
164 636 11
256 546 -232
233 754 -481
100 772 -277
598 778 -275
221 212 979
124 325 296
736 345 -569
738 21 404
94 822 527
35 787 658
68 99 700
176 398 723
646 687 -238
339 581 -967
344 247 657
589 162 501
607 380 189
63 378 255
110 450 197
651 61 -900
670 125 28
110 93 148
547 101 455
796 111 -901
532 425 -782
810 663 949
133 595 -384
314 411 -972
637 770 -493
57 249 847
342 679 -652
505 611 493
792 830 938
701 564 336
222 65 308
495 73 -77
644 812 433
819 153 739
732 391 456
150 168 198
370 553 -382
582 424 989
673 696 250
303 153 507
567 572 437
709 402 824
348 641 821
504 163 -819
513 282 -170
188 654 -534
621 277 -765
368 314 -346
131 37 -19
730 408 337
189 803 -783
85 620 -933
585 145 -439
334 533 -727
509 653 37
42 311 -462
640 687 -248
353 660 464
509 745 -852
830 770 140
776 179 -915
14 172 -85
824 468 -354
603 348 -732
223 435 866
549 64 616
161 221 751
237 251 -270
179 27 -145
505 34 674
257 403 377
117 169 -943
330 120 -239
176 667 -623
167 179 -505
644 659 -142
422 824 620
370 445 -608
810 554 -804
171 365 151
110 737 -658
713 741 509
658 600 606
101 703 -431
95 46 -372
19 782 252
99 578 -78
280 438 -350
509 206 78
802 471 -163
492 566 -978
147 817 966
575 422 -557
506 406 846
307 327 -758
507 358 -941
803 608 -188
160 240 -132
131 401 -666
361 736 853
681 231 528
657 126 -94
221 672 619
477 319 -538
777 420 374
794 272 -694
259 526 539
107 117 -968
570 206 991
492 507 -535
800 321 -658
748 749 -819
221 804 397
583 393 -48
258 660 326
66 379 -254
610 33 -43
738 351 -670
405 44 -546
423 191 -618
411 238 -56
137 16 -18
510 319 -432
366 788 6
53 589 710
811 685 99
240 718 306
174 132 -101
21 388 311
684 368 -953
567 776 629
33 551 -10
138 782 979
225 586 925
360 257 391
820 238 -636
151 699 -890
2 431 100
407 608 515
787 342 880
485 770 713
195 381 219
10 220 -882
461 418 -65
590 55 -219
489 581 -899
595 423 904
411 94 772
126 705 -474
96 286 -555
194 474 -804
158 754 -660
365 231 705
249 387 894
750 158 -480
11 55 450
810 234 654
238 357 -549
726 267 308
513 831 931
799 357 3
516 190 -54
715 578 372
361 135 -127
426 532 -724
815 388 -494
579 423 -297
791 235 730
816 115 -695
76 142 -531
518 663 -573
269 696 -142
324 377 -370
515 648 705
55 326 -102
354 10 -348
28 282 -576
780 293 185
613 207 -58
734 598 -789
237 399 -112
696 412 896
68 580 -131
246 56 977
166 567 963
815 511 805
409 627 966
642 359 -478
397 503 368
738 51 -28
615 358 -935
772 93 -427
305 316 594
77 182 643
323 625 618
646 568 2
718 341 812
379 672 953
568 577 -138
776 606 -961
636 98 -380
710 336 387
98 588 -551
497 61 -129
347 218 -62
215 144 -233
732 536 145
611 267 -877
784 321 -632
194 87 156
146 526 515
360 51 440
521 649 -815
92 705 307
237 266 930
110 197 -958
139 640 -241
470 204 -672
448 143 -849
69 612 -47
777 358 -545
364 779 687
681 55 -867
119 807 476
631 392 -633
628 776 465
579 126 -975
769 495 775
465 803 -558
305 784 -988
749 710 93
388 482 553
726 422 152
429 604 675
375 601 619
795 226 -428
760 137 -636
381 422 -749
200 49 708
393 224 -878
669 668 682
808 679 485
109 673 412
332 132 -465
16 543 197
797 345 -382
320 536 -15
36 105 -624
614 640 -102
775 663 408
42 724 -823
740 820 -384
785 583 685
676 374 905
436 74 415
303 548 636
515 684 -277
66 509 -305
667 829 632
255 731 -556
365 620 -30
271 186 -519
487 685 -893
534 491 666
98 830 830
452 328 -397
792 273 127
301 19 -315
323 135 743
807 102 -941
20 188 -329
317 93 -322
599 731 569
57 427 955
81 358 -657
618 326 -411
107 27 480
247 386 374
495 718 268
187 521 287
141 776 354
695 347 -706
471 105 881
658 141 555
627 471 965
118 586 -575
566 490 622
773 702 217
171 180 115
196 204 435
1 178 -131
452 666 132
343 31 -826
319 448 369
451 346 -840
691 678 -959
487 442 -142
549 298 673
380 211 -491
290 110 -267
377 86 435
415 440 -626
251 119 -612
766 741 76
410 82 -856
227 798 103
88 403 311
58 381 768
358 347 399
97 286 82
268 522 -696
695 552 368
822 769 136
171 702 -865
71 102 -81
174 514 -690
469 346 -954
501 700 779
338 254 882
660 457 -390
560 335 31
215 280 596
211 573 -584
280 194 420
672 212 936
829 356 -608
564 583 291
303 26 -210
327 486 657
124 471 -488
325 125 -637
496 118 381
44 151 653
279 540 5
808 200 996
259 347 680
506 570 179
560 689 -27
534 394 -438
490 402 -143
607 330 -489
193 661 531
519 443 -679
193 427 -532
580 619 959
177 253 183
603 700 -110
204 89 772
672 288 -525
187 45 147
160 236 772
223 571 -685
624 737 -243
315 733 -798
805 720 718
654 63 362
715 798 399
371 545 31
824 676 692
152 437 -463
588 513 591
561 532 -444
430 7 325
22 203 56
474 268 550
7 721 -339
21 578 -375
404 792 505
204 630 906
1 676 -65
702 747 -271
673 537 -132
663 132 -564
181 186 679
287 519 -605
791 438 787
800 50 -135
401 721 -39
134 24 -817
424 222 584
194 776 -839
387 565 -788
218 135 541
611 69 -232
622 83 -812
624 157 -966
809 637 63
333 363 -204
100 701 480
361 181 275
611 347 -863
270 743 -490
308 543 691
447 685 -903
17 443 -381
740 584 488
252 327 -885
78 464 567
340 37 -633
817 790 -999
286 364 460
621 214 510
644 723 -405
313 820 -590
213 658 102
143 615 883
642 435 -260
603 23 -488
608 508 -870
242 496 -89
708 310 738
390 167 360
292 366 -389
89 344 -885
750 30 797
104 358 -658
625 181 -609
88 109 814
16 492 -593
696 468 165
616 17 -909
403 831 512
281 97 -970
798 340 7
312 284 -565
217 322 -633
49 267 -669
91 820 -545
761 325 548
4 766 -770
176 734 939
370 173 -137
471 682 -107
113 614 -63
337 306 -900
565 607 39
412 564 987
683 516 -993
286 524 944
305 642 764
749 755 -976
475 654 -588
382 682 286
556 633 499
82 493 892
325 319 -997
128 581 878
625 288 -592
747 360 294
117 219 573
360 634 436
481 401 596
824 605 -610
719 51 908
749 251 -963
163 198 567
133 763 -559
25 293 -556
670 588 -587
86 389 145
825 795 570
682 91 616
638 258 -236
513 553 385
681 5 -870
220 112 -258
320 565 405
339 212 -587
812 147 -394
419 250 -27
168 430 189
169 703 223
266 550 150
593 690 856
344 487 819
762 566 -683
29 39 685
98 809 -885
149 95 658
319 249 -807
721 771 -672
677 365 -324
695 51 878
583 456 -101
93 750 -654
648 767 506
174 494 -58
291 89 -731
2 493 -568
369 476 566
763 386 -979
346 92 -692
399 30 -458
91 283 -449
621 783 -366
11 728 278
426 542 -654
467 535 546
16 496 326
383 613 -874
800 571 -523
198 273 223
405 685 961
610 400 -62
162 240 975
453 714 -203
371 280 312
419 176 -315
109 315 767
139 214 541
242 426 921
524 566 191
364 349 216
111 234 -504
653 363 145
651 488 343
549 490 -862
715 740 688
147 669 474
27 153 -281
617 198 54
119 265 155
665 631 -159
346 400 539
164 612 -82
223 246 -614
261 260 180
318 56 -460
528 69 -553
65 174 733
289 651 527
800 686 -126
720 121 -395
609 516 -705
14 74 696
472 645 703
718 708 -932
405 348 162
525 303 575
612 507 777
720 592 601
437 644 723
433 304 -971
717 811 -866
438 592 674
817 150 -2
647 267 -68
733 219 797
683 66 -746
424 734 -207
393 39 779
222 168 758
222 78 925
612 782 397
17 176 673
72 35 -661
386 520 914
134 298 -874
606 219 -117
668 103 411
460 107 -386
109 580 -162
349 287 -200
395 642 -705
113 41 -48
83 438 445
33 125 -20
262 62 -458
23 26 -724
37 716 178
353 642 724
597 523 -451
656 183 -637
675 300 952
408 447 -309
627 795 -277
590 330 -914
306 653 -635
332 4 -142
80 597 98
412 609 -602
796 683 -320
566 88 392
336 676 -405
558 179 965
636 742 165
588 204 309
370 619 75
665 95 -714
49 266 -588
757 207 -889
117 580 135
11 573 -811
523 827 -530
514 321 392
539 1 -233
598 582 658
594 739 -232
289 752 -892
441 74 855
365 229 180
455 439 192
35 738 108
404 782 -102
580 807 120
55 445 -439
636 91 -999
506 75 -886
253 449 -122
20 612 -355
440 11 -338
246 211 589
748 529 576
618 294 586
40 159 -513
325 444 450
536 356 924
618 85 207
743 604 -713
343 12 -402
126 467 213
516 641 -24
830 807 -715
635 576 -914
426 208 519
186 553 -162
209 792 709
189 503 731
52 613 -893
96 352 -295
740 440 -252
80 107 854
35 3 280
429 624 409
20 312 597
204 393 -345
74 732 -765
514 465 -483
64 25 -138
88 390 942
417 157 -996
647 223 63
212 753 88
786 122 653
423 817 387
15 596 475
450 123 -4
464 667 -314
418 735 203
642 811 -874
729 467 -122
399 605 -41
751 745 20
340 517 -548
777 147 -634
504 246 -558
665 414 -404
581 757 938
779 673 797
264 24 185
229 60 -769
71 592 726
115 684 690
145 132 -344
443 396 205
532 653 743
827 577 -741
565 180 -735
777 3 197
218 328 -660
722 62 391
819 193 156
86 270 23
455 389 -818
158 336 -76
543 806 72
427 260 -659
651 13 -965
520 400 -822
224 652 852
816 497 820
21 502 -86
785 723 582
798 205 907
134 761 -481
579 56 899
742 727 -114
354 753 910
362 738 -172
59 340 713
84 283 -803
724 126 -719
506 533 68
315 137 283
425 758 -303
554 677 928
106 667 867
143 784 442
66 148 485
646 529 -807
496 132 -541
404 334 431
248 409 728
318 409 -799
70 536 664
231 812 288
392 582 -896
17 663 101
177 31 198
603 594 -966
580 423 -629
274 340 497
223 294 857
706 244 -325
779 557 404
194 152 -757
352 773 -320
229 347 872
366 502 745
350 290 222
183 739 623
626 328 199
255 143 -571
259 426 315
616 607 -755
555 438 101
212 330 893
827 456 263
733 529 -989
254 8 277
540 526 272
812 426 -680
283 253 390
281 121 -583
270 306 -255
113 362 -669
340 814 369
660 45 135
620 112 77
757 583 -405
327 183 -765
645 481 -366
802 781 -868
420 145 992
362 434 -174
192 487 -538
666 233 -431
685 315 -559
441 819 38
681 24 -155
675 737 257
569 177 -915
256 147 -75
38 518 89
383 674 -17
161 114 -897
669 445 -60
122 770 -192
204 633 -758
615 433 579
44 177 -345
397 341 132
358 813 210
679 801 -183
480 102 -892
338 67 -882
601 713 -875
592 700 951
110 227 929
587 365 -196
7 765 -775
664 763 -50
519 438 -632
378 128 -299
208 736 112
218 526 -615
89 723 200
244 295 323
306 764 442
697 7 913
130 257 -185
235 417 925
365 506 -411
543 26 -600
289 96 859
178 326 302
547 468 186
623 574 -387
180 94 -75
785 207 -464
293 278 54
465 394 -419
605 430 612
206 5 -259
204 434 -97
230 689 744
72 607 654
506 553 465
719 617 599
527 388 554
69 535 619
396 566 -794
736 93 -275
64 9 166
758 134 -468
171 407 -360
533 675 -625
807 697 -926
554 363 756
626 306 916
425 675 34
374 719 -463
360 149 -371
45 625 845
580 413 -513
593 794 -977
793 22 918
542 16 -488
236 775 470
323 546 -79
198 595 -226
273 550 -463
747 78 -851
646 509 276
119 823 825
537 263 -474
267 341 -329
3 63 -709
185 426 -121
780 507 -330
537 761 773
770 516 388
306 238 781
9 295 857
156 627 -693
208 232 -596
411 403 936
39 704 -204
740 308 818
245 390 -156
413 27 -535
780 326 651
89 597 -165
213 14 88
592 783 742
823 152 -333
175 281 133
32 417 -227
177 583 359
692 678 -912
223 388 276
440 717 -631
649 129 -141
593 337 -665
137 565 3
339 360 -990
244 588 -769
773 443 836
473 731 259
461 802 86
553 206 809
775 364 426
384 433 -389
364 754 -206
430 476 889
209 540 -35
105 470 86
740 199 -69
517 402 243
302 355 37
254 601 886
347 344 -781
57 706 320
739 626 649
703 742 332
728 691 -235
369 132 939
